,username,talking_about_count,time
3056885,wendys,24710,2018-01-27 05:00:00+00
3056966,DunkinDonuts,987,2018-01-27 05:00:00+00
3057817,Starbucks,159710,2018-01-27 05:00:00+00
3057921,tacobell,386697,2018-01-27 05:00:00+00
3057957,KFC,30280,2018-01-27 05:00:00+00
3057963,PizzaHut,4645,2018-01-27 05:00:00+00
3058086,McDonalds,6503,2018-01-27 05:00:00+00
3058402,sonicdrivein,27448,2018-01-27 05:00:00+00
3058898,Dominos,65338,2018-01-28 05:00:00+00
3059248,McDonalds,6503,2018-01-28 05:00:00+00
3059862,sonicdrivein,28345,2018-01-28 05:00:00+00
3061192,Starbucks,141085,2018-01-28 05:00:00+00
3061818,chipotle,20087,2018-01-28 05:00:00+00
3061953,burgerking,652331,2018-01-28 05:00:00+00
3062145,tacobell,478555,2018-01-28 05:00:00+00
3062465,KFC,34893,2018-01-28 05:00:00+00
3062492,wendys,24463,2018-01-28 05:00:00+00
3062522,PizzaHut,4645,2018-01-28 05:00:00+00
3062735,DunkinDonuts,1000,2018-01-28 05:00:00+00
3062953,chipotle,19287,2018-01-29 05:00:00+00
3063141,Starbucks,143407,2018-01-29 05:00:00+00
3064148,DunkinDonuts,1010,2018-01-29 05:00:00+00
3065611,McDonalds,6509,2018-01-29 05:00:00+00
3065664,PizzaHut,5747,2018-01-29 05:00:00+00
3065667,KFC,41309,2018-01-29 05:00:00+00
3065683,tacobell,525224,2018-01-29 05:00:00+00
3066124,wendys,25401,2018-01-29 05:00:00+00
3066202,burgerking,722494,2018-01-29 05:00:00+00
3066758,Dominos,72349,2018-01-29 05:00:00+00
3067291,sonicdrivein,28633,2018-01-29 05:00:00+00
3067500,DunkinDonuts,988,2018-01-30 05:00:00+00
3067695,PizzaHut,6037,2018-01-30 05:00:00+00
3067733,wendys,25006,2018-01-30 05:00:00+00
3067762,KFC,57242,2018-01-30 05:00:00+00
3068098,tacobell,562719,2018-01-30 05:00:00+00
3068275,burgerking,782632,2018-01-30 05:00:00+00
3069197,sonicdrivein,28633,2018-01-30 05:00:00+00
3069531,Starbucks,148348,2018-01-30 05:00:00+00
3070996,McDonalds,6553,2018-01-30 05:00:00+00
3071182,chipotle,17770,2018-01-30 05:00:00+00
3071350,Dominos,67045,2018-01-30 05:00:00+00
3071785,sonicdrivein,34266,2018-01-31 05:00:00+00
3072154,McDonalds,6602,2018-01-31 05:00:00+00
3072279,PizzaHut,5871,2018-01-31 05:00:00+00
3072286,KFC,108575,2018-01-31 05:00:00+00
3072325,tacobell,583919,2018-01-31 05:00:00+00
3072483,Starbucks,150994,2018-01-31 05:00:00+00
3073277,DunkinDonuts,959,2018-01-31 05:00:00+00
3073352,wendys,22616,2018-01-31 05:00:00+00
3073534,burgerking,828069,2018-01-31 05:00:00+00
3074825,Dominos,56945,2018-01-31 05:00:00+00
3076034,chipotle,18202,2018-01-31 05:00:00+00
3076568,Dominos,48795,2018-02-01 05:00:00+00
3076900,McDonalds,6648,2018-02-01 05:00:00+00
3077056,sonicdrivein,30414,2018-02-01 05:00:00+00
3077082,chipotle,18162,2018-02-01 05:00:00+00
3078369,Starbucks,163159,2018-02-01 05:00:00+00
3079643,burgerking,722659,2018-02-01 05:00:00+00
3079831,tacobell,612201,2018-02-01 05:00:00+00
3080146,KFC,121170,2018-02-01 05:00:00+00
3080177,wendys,31122,2018-02-01 05:00:00+00
3080224,PizzaHut,6139,2018-02-01 05:00:00+00
3080413,DunkinDonuts,1000,2018-02-01 05:00:00+00
3080674,DunkinDonuts,932,2018-02-02 05:00:00+00
3080786,McDonalds,6734,2018-02-02 05:00:00+00
3080888,Dominos,40698,2018-02-02 05:00:00+00
3080957,chipotle,17851,2018-02-02 05:00:00+00
3081023,sonicdrivein,30414,2018-02-02 05:00:00+00
3082006,burgerking,439253,2018-02-02 05:00:00+00
3082075,wendys,43784,2018-02-02 05:00:00+00
3082471,tacobell,334830,2018-02-02 05:00:00+00
3082483,KFC,118270,2018-02-02 05:00:00+00
3082487,PizzaHut,5924,2018-02-02 05:00:00+00
3084795,Starbucks,119584,2018-02-02 05:00:00+00
3085300,DunkinDonuts,939,2018-02-03 05:00:00+00
3085343,tacobell,222489,2018-02-03 05:00:00+00
3085571,burgerking,281790,2018-02-03 05:00:00+00
3085760,chipotle,18215,2018-02-03 05:00:00+00
3086792,sonicdrivein,16553,2018-02-03 05:00:00+00
3086897,McDonalds,6540,2018-02-03 05:00:00+00
3087870,Starbucks,103552,2018-02-03 05:00:00+00
3088512,Dominos,32332,2018-02-03 05:00:00+00
3088933,PizzaHut,5352,2018-02-03 05:00:00+00
3089069,KFC,104286,2018-02-03 05:00:00+00
3089386,wendys,66778,2018-02-03 05:00:00+00
3089527,Starbucks,91794,2018-02-04 05:00:00+00
3089769,sonicdrivein,16371,2018-02-04 05:00:00+00
3090448,chipotle,19485,2018-02-04 05:00:00+00
3090840,burgerking,199491,2018-02-04 05:00:00+00
3091196,wendys,72941,2018-02-04 05:00:00+00
3091718,Dominos,24269,2018-02-04 05:00:00+00
3093260,tacobell,167355,2018-02-04 05:00:00+00
3093267,DunkinDonuts,910,2018-02-04 05:00:00+00
3093344,KFC,94682,2018-02-04 05:00:00+00
3093361,PizzaHut,3989,2018-02-04 05:00:00+00
3093602,McDonalds,6376,2018-02-04 05:00:00+00
3093857,PizzaHut,3702,2018-02-05 05:00:00+00
3093908,Starbucks,76671,2018-02-05 05:00:00+00
3094578,burgerking,130953,2018-02-05 05:00:00+00
3094759,sonicdrivein,16156,2018-02-05 05:00:00+00
3095219,McDonalds,6784,2018-02-05 05:00:00+00
3095826,wendys,76490,2018-02-05 05:00:00+00
3096146,chipotle,20777,2018-02-05 05:00:00+00
3096521,Dominos,15545,2018-02-05 05:00:00+00
3096565,DunkinDonuts,1053,2018-02-05 05:00:00+00
3096957,KFC,86224,2018-02-05 05:00:00+00
3097102,tacobell,128792,2018-02-05 05:00:00+00
3098270,wendys,83195,2018-02-06 05:00:00+00
3098562,KFC,27861,2018-02-06 05:00:00+00
3098730,PizzaHut,3726,2018-02-06 05:00:00+00
3099136,Dominos,15581,2018-02-06 05:00:00+00
3099729,Starbucks,76388,2018-02-06 05:00:00+00
3100723,McDonalds,6944,2018-02-06 05:00:00+00
3100886,sonicdrivein,10180,2018-02-06 05:00:00+00
3101888,chipotle,19739,2018-02-06 05:00:00+00
3102089,burgerking,86453,2018-02-06 05:00:00+00
3102291,tacobell,98683,2018-02-06 05:00:00+00
3102373,DunkinDonuts,1063,2018-02-06 05:00:00+00
3102672,Starbucks,56371,2018-02-07 05:00:00+00
3103761,tacobell,71380,2018-02-07 05:00:00+00
3103814,DunkinDonuts,1122,2018-02-07 05:00:00+00
3104210,KFC,16164,2018-02-07 05:00:00+00
3104386,Dominos,19925,2018-02-07 05:00:00+00
3104780,chipotle,18944,2018-02-07 05:00:00+00
3105682,McDonalds,6866,2018-02-07 05:00:00+00
3105906,wendys,84060,2018-02-07 05:00:00+00
3106345,sonicdrivein,16055,2018-02-07 05:00:00+00
3106416,burgerking,55722,2018-02-07 05:00:00+00
3107051,PizzaHut,3672,2018-02-07 05:00:00+00
3107515,chipotle,18150,2018-02-08 05:00:00+00
3108694,DunkinDonuts,1143,2018-02-08 05:00:00+00
3109117,sonicdrivein,60234,2018-02-08 05:00:00+00
3109230,Starbucks,74528,2018-02-08 05:00:00+00
3109422,McDonalds,6787,2018-02-08 05:00:00+00
3109530,PizzaHut,3696,2018-02-08 05:00:00+00
3109543,KFC,15690,2018-02-08 05:00:00+00
3109585,tacobell,47084,2018-02-08 05:00:00+00
3110352,Dominos,23824,2018-02-08 05:00:00+00
3110612,wendys,86523,2018-02-08 05:00:00+00
3110788,burgerking,39524,2018-02-08 05:00:00+00
3111673,Dominos,26442,2018-02-09 05:00:00+00
3111903,McDonalds,7038,2018-02-09 05:00:00+00
3112812,Starbucks,119580,2018-02-09 05:00:00+00
3112942,PizzaHut,3739,2018-02-09 05:00:00+00
3113016,KFC,24794,2018-02-09 05:00:00+00
3113167,DunkinDonuts,1129,2018-02-09 05:00:00+00
3113271,tacobell,40163,2018-02-09 05:00:00+00
3113547,chipotle,17387,2018-02-09 05:00:00+00
3114328,burgerking,27139,2018-02-09 05:00:00+00
3115046,wendys,66366,2018-02-09 05:00:00+00
3115556,sonicdrivein,107634,2018-02-09 05:00:00+00
3116264,Dominos,30779,2018-02-10 05:00:00+00
3116730,McDonalds,8564,2018-02-10 05:00:00+00
3117793,wendys,58193,2018-02-10 05:00:00+00
3117847,sonicdrivein,123096,2018-02-10 05:00:00+00
3118403,burgerking,20704,2018-02-10 05:00:00+00
3118544,Starbucks,133815,2018-02-10 05:00:00+00
3118808,PizzaHut,3827,2018-02-10 05:00:00+00
3118950,KFC,26594,2018-02-10 05:00:00+00
3119253,DunkinDonuts,1155,2018-02-10 05:00:00+00
3119462,tacobell,36297,2018-02-10 05:00:00+00
3120005,chipotle,15750,2018-02-10 05:00:00+00
3120602,McDonalds,8958,2018-02-11 05:00:00+00
3120816,PizzaHut,3684,2018-02-11 05:00:00+00
3120839,KFC,28362,2018-02-11 05:00:00+00
3120891,DunkinDonuts,1121,2018-02-11 05:00:00+00
3120925,tacobell,33024,2018-02-11 05:00:00+00
3122445,Dominos,39304,2018-02-11 05:00:00+00
3122984,wendys,54056,2018-02-11 05:00:00+00
3123336,burgerking,16255,2018-02-11 05:00:00+00
3123730,chipotle,16081,2018-02-11 05:00:00+00
3124417,sonicdrivein,124718,2018-02-11 05:00:00+00
3124630,Starbucks,142874,2018-02-11 05:00:00+00
3124917,KFC,29329,2018-02-12 05:00:00+00
3125082,burgerking,12946,2018-02-12 05:00:00+00
3125387,DunkinDonuts,1018,2018-02-12 05:00:00+00
3125481,Dominos,46172,2018-02-12 05:00:00+00
3125672,tacobell,30302,2018-02-12 05:00:00+00
3126490,chipotle,18185,2018-02-12 05:00:00+00
3127380,wendys,49600,2018-02-12 05:00:00+00
3128895,McDonalds,8882,2018-02-12 05:00:00+00
3128906,Starbucks,147293,2018-02-12 05:00:00+00
3129065,sonicdrivein,123940,2018-02-12 05:00:00+00
3129133,PizzaHut,3488,2018-02-12 05:00:00+00
3129674,sonicdrivein,124706,2018-02-13 05:00:00+00
3130055,wendys,44847,2018-02-13 05:00:00+00
3130765,burgerking,13984,2018-02-13 05:00:00+00
3131550,chipotle,21078,2018-02-13 05:00:00+00
3131818,tacobell,31620,2018-02-13 05:00:00+00
3131925,DunkinDonuts,1071,2018-02-13 05:00:00+00
3132066,KFC,36025,2018-02-13 05:00:00+00
3132140,PizzaHut,3471,2018-02-13 05:00:00+00
3132218,Starbucks,154316,2018-02-13 05:00:00+00
3133132,McDonalds,9070,2018-02-13 05:00:00+00
3133402,Dominos,43967,2018-02-13 05:00:00+00
3133643,PizzaHut,3471,2018-02-14 05:00:00+00
3133672,McDonalds,8811,2018-02-14 05:00:00+00
3133879,Starbucks,160113,2018-02-14 05:00:00+00
3135400,wendys,40565,2018-02-14 05:00:00+00
3136296,chipotle,22827,2018-02-14 05:00:00+00
3137104,tacobell,28141,2018-02-14 05:00:00+00
3137235,Dominos,50171,2018-02-14 05:00:00+00
3137340,sonicdrivein,87175,2018-02-14 05:00:00+00
3137424,DunkinDonuts,1194,2018-02-14 05:00:00+00
3137700,burgerking,24163,2018-02-14 05:00:00+00
3137851,KFC,37772,2018-02-14 05:00:00+00
3138142,chipotle,22074,2018-02-15 05:00:00+00
3138633,Starbucks,115404,2018-02-15 05:00:00+00
3138952,Dominos,51333,2018-02-15 05:00:00+00
3139875,burgerking,30950,2018-02-15 05:00:00+00
3139997,wendys,38214,2018-02-15 05:00:00+00
3140704,tacobell,23871,2018-02-15 05:00:00+00
3140733,KFC,34756,2018-02-15 05:00:00+00
3140740,PizzaHut,3672,2018-02-15 05:00:00+00
3140815,McDonalds,9034,2018-02-15 05:00:00+00
3141019,sonicdrivein,47709,2018-02-15 05:00:00+00
3141315,DunkinDonuts,1273,2018-02-15 05:00:00+00
3143688,tacobell,22324,2018-02-16 05:00:00+00
3143806,KFC,35716,2018-02-16 05:00:00+00
3143828,PizzaHut,3840,2018-02-16 05:00:00+00
3144078,McDonalds,8349,2018-02-16 05:00:00+00
3144366,wendys,100123,2018-02-16 05:00:00+00
3144525,Starbucks,103602,2018-02-16 05:00:00+00
3144743,sonicdrivein,11501,2018-02-16 05:00:00+00
3144992,chipotle,23107,2018-02-16 05:00:00+00
3145124,Dominos,50879,2018-02-16 05:00:00+00
3145400,burgerking,32173,2018-02-16 05:00:00+00
3145756,DunkinDonuts,1262,2018-02-16 05:00:00+00
3147154,sonicdrivein,9144,2018-02-17 05:00:00+00
3148218,chipotle,23542,2018-02-17 05:00:00+00
3148704,Dominos,54321,2018-02-17 05:00:00+00
3149036,McDonalds,7816,2018-02-17 05:00:00+00
3149364,tacobell,21956,2018-02-17 05:00:00+00
3149597,KFC,35610,2018-02-17 05:00:00+00
3149640,PizzaHut,3968,2018-02-17 05:00:00+00
3149865,burgerking,33266,2018-02-17 05:00:00+00
3150714,wendys,114056,2018-02-17 05:00:00+00
3151045,Starbucks,94933,2018-02-17 05:00:00+00
3151273,DunkinDonuts,1341,2018-02-17 05:00:00+00
3151924,chipotle,22275,2018-02-18 05:00:00+00
3153633,DunkinDonuts,1392,2018-02-18 05:00:00+00
3153850,burgerking,35803,2018-02-18 05:00:00+00
3154281,sonicdrivein,8788,2018-02-18 05:00:00+00
3154405,Starbucks,87169,2018-02-18 05:00:00+00
3154511,wendys,121294,2018-02-18 05:00:00+00
3154843,PizzaHut,3808,2018-02-18 05:00:00+00
3154858,KFC,35744,2018-02-18 05:00:00+00
3154919,tacobell,22044,2018-02-18 05:00:00+00
3155033,McDonalds,7883,2018-02-18 05:00:00+00
3155514,Dominos,51288,2018-02-18 05:00:00+00
3156700,McDonalds,8008,2018-02-19 05:00:00+00
3156809,DunkinDonuts,1358,2018-02-19 05:00:00+00
3157102,wendys,122622,2018-02-19 05:00:00+00
3157519,Starbucks,82261,2018-02-19 05:00:00+00
3157583,tacobell,20280,2018-02-19 05:00:00+00
3158090,KFC,33573,2018-02-19 05:00:00+00
3158206,PizzaHut,3757,2018-02-19 05:00:00+00
3158561,burgerking,38181,2018-02-19 05:00:00+00
3158792,sonicdrivein,8256,2018-02-19 05:00:00+00
3159531,Dominos,50772,2018-02-19 05:00:00+00
3159715,chipotle,17621,2018-02-19 05:00:00+00
3160469,Dominos,47811,2018-02-20 05:00:00+00
3160569,wendys,124204,2018-02-20 05:00:00+00
3161105,Starbucks,70245,2018-02-20 05:00:00+00
3161173,chipotle,15603,2018-02-20 05:00:00+00
3161174,sonicdrivein,16214,2018-02-20 05:00:00+00
3162947,McDonalds,7619,2018-02-20 05:00:00+00
3163007,DunkinDonuts,1358,2018-02-20 05:00:00+00
3163390,tacobell,18862,2018-02-20 05:00:00+00
3163644,KFC,29999,2018-02-20 05:00:00+00
3163706,PizzaHut,3880,2018-02-20 05:00:00+00
3163883,burgerking,30476,2018-02-20 05:00:00+00
3165741,DunkinDonuts,1216,2018-02-21 05:00:00+00
3166089,burgerking,24848,2018-02-21 05:00:00+00
3166518,Dominos,45083,2018-02-21 05:00:00+00
3166796,chipotle,16697,2018-02-21 05:00:00+00
3166811,sonicdrivein,26316,2018-02-21 05:00:00+00
3166946,Starbucks,65276,2018-02-21 05:00:00+00
3167164,wendys,126455,2018-02-21 05:00:00+00
3167693,PizzaHut,3860,2018-02-21 05:00:00+00
3167720,KFC,25448,2018-02-21 05:00:00+00
3167820,tacobell,18130,2018-02-21 05:00:00+00
3168006,McDonalds,7549,2018-02-21 05:00:00+00
3169880,burgerking,26891,2018-02-22 05:00:00+00
3170061,PizzaHut,3770,2018-02-22 05:00:00+00
3170125,KFC,20229,2018-02-22 05:00:00+00
3170272,tacobell,18316,2018-02-22 05:00:00+00
3170762,DunkinDonuts,1221,2018-02-22 05:00:00+00
3170829,McDonalds,7606,2018-02-22 05:00:00+00
3172570,sonicdrivein,25144,2018-02-22 05:00:00+00
3172607,chipotle,15742,2018-02-22 05:00:00+00
3172683,Starbucks,71416,2018-02-22 05:00:00+00
3173225,wendys,95884,2018-02-22 05:00:00+00
3173250,Dominos,46041,2018-02-22 05:00:00+00
3174442,sonicdrivein,24856,2018-02-23 05:00:00+00
3174776,chipotle,15103,2018-02-23 05:00:00+00
3175154,burgerking,27389,2018-02-23 05:00:00+00
3175168,Starbucks,80200,2018-02-23 05:00:00+00
3175516,PizzaHut,3618,2018-02-23 05:00:00+00
3175645,KFC,20144,2018-02-23 05:00:00+00
3175940,tacobell,18033,2018-02-23 05:00:00+00
3176873,wendys,81274,2018-02-23 05:00:00+00
3176914,DunkinDonuts,1105,2018-02-23 05:00:00+00
3177055,McDonalds,7260,2018-02-23 05:00:00+00
3177186,Dominos,40829,2018-02-23 05:00:00+00
3178770,burgerking,24920,2018-02-24 05:00:00+00
3178960,wendys,74601,2018-02-24 05:00:00+00
3179237,Dominos,39755,2018-02-24 05:00:00+00
3179932,McDonalds,7058,2018-02-24 05:00:00+00
3180029,tacobell,23392,2018-02-24 05:00:00+00
3180051,KFC,18455,2018-02-24 05:00:00+00
3180059,PizzaHut,3607,2018-02-24 05:00:00+00
3180384,Starbucks,91097,2018-02-24 05:00:00+00
3180429,sonicdrivein,24264,2018-02-24 05:00:00+00
3180902,DunkinDonuts,1091,2018-02-24 05:00:00+00
3182148,chipotle,17001,2018-02-24 05:00:00+00
3183853,burgerking,23302,2018-02-25 05:00:00+00
3184080,PizzaHut,3461,2018-02-25 05:00:00+00
3184395,Starbucks,95040,2018-02-25 05:00:00+00
3184507,McDonalds,6817,2018-02-25 05:00:00+00
3184809,DunkinDonuts,1044,2018-02-25 05:00:00+00
3184854,tacobell,24115,2018-02-25 05:00:00+00
3184912,sonicdrivein,28251,2018-02-25 05:00:00+00
3185183,chipotle,22159,2018-02-25 05:00:00+00
3185585,wendys,65546,2018-02-25 05:00:00+00
3185717,KFC,17276,2018-02-25 05:00:00+00
3186023,Dominos,36538,2018-02-25 05:00:00+00
3187594,DunkinDonuts,996,2018-02-26 05:00:00+00
3187905,Dominos,34519,2018-02-26 05:00:00+00
3188481,burgerking,21972,2018-02-26 05:00:00+00
3190191,chipotle,24726,2018-02-26 05:00:00+00
3190348,sonicdrivein,28251,2018-02-26 05:00:00+00
3190534,McDonalds,6703,2018-02-26 05:00:00+00
3190593,Starbucks,97073,2018-02-26 05:00:00+00
3191139,wendys,66741,2018-02-26 05:00:00+00
3191229,tacobell,23922,2018-02-26 05:00:00+00
3191413,KFC,15401,2018-02-26 05:00:00+00
3191469,PizzaHut,3428,2018-02-26 05:00:00+00
3192596,Dominos,41909,2018-02-27 05:00:00+00
3192633,KFC,14993,2018-02-27 05:00:00+00
3193004,wendys,65249,2018-02-27 05:00:00+00
3193362,chipotle,31124,2018-02-27 05:00:00+00
3193701,sonicdrivein,11889,2018-02-27 05:00:00+00
3193706,tacobell,24292,2018-02-27 05:00:00+00
3193710,DunkinDonuts,990,2018-02-27 05:00:00+00
3194037,McDonalds,6638,2018-02-27 05:00:00+00
3194162,Starbucks,96974,2018-02-27 05:00:00+00
3194438,PizzaHut,3412,2018-02-27 05:00:00+00
3194699,burgerking,21192,2018-02-27 05:00:00+00
3197125,McDonalds,6420,2018-02-28 05:00:00+00
3197623,Starbucks,94208,2018-02-28 05:00:00+00
3198255,KFC,14288,2018-02-28 05:00:00+00
3198654,PizzaHut,3360,2018-02-28 05:00:00+00
3198969,wendys,59977,2018-02-28 05:00:00+00
3199703,chipotle,37406,2018-02-28 05:00:00+00
3199772,burgerking,17017,2018-02-28 05:00:00+00
3200048,Dominos,52330,2018-02-28 05:00:00+00
3200403,tacobell,24247,2018-02-28 05:00:00+00
3200412,DunkinDonuts,1008,2018-02-28 05:00:00+00
3200514,sonicdrivein,17044,2018-02-28 05:00:00+00
3201778,chipotle,39717,2018-03-01 05:00:00+00
3201917,McDonalds,6121,2018-03-01 05:00:00+00
3202193,tacobell,23267,2018-03-01 05:00:00+00
3202266,KFC,15177,2018-03-01 05:00:00+00
3202287,PizzaHut,3423,2018-03-01 05:00:00+00
3202954,wendys,52001,2018-03-01 05:00:00+00
3203228,Starbucks,92478,2018-03-01 05:00:00+00
3203333,sonicdrivein,25218,2018-03-01 05:00:00+00
3203396,Dominos,64683,2018-03-01 05:00:00+00
3203567,DunkinDonuts,1010,2018-03-01 05:00:00+00
3204296,burgerking,14168,2018-03-01 05:00:00+00
3205211,wendys,44007,2018-03-02 05:00:00+00
3206352,KFC,15763,2018-03-02 05:00:00+00
3207313,Starbucks,75546,2018-03-02 05:00:00+00
3207518,McDonalds,7103,2018-03-02 05:00:00+00
3207821,sonicdrivein,27800,2018-03-02 05:00:00+00
3208153,Dominos,76738,2018-03-02 05:00:00+00
3208331,PizzaHut,3461,2018-03-02 05:00:00+00
3208344,chipotle,39383,2018-03-02 05:00:00+00
3208618,burgerking,13126,2018-03-02 05:00:00+00
3208641,tacobell,18270,2018-03-02 05:00:00+00
3208962,DunkinDonuts,966,2018-03-02 05:00:00+00
3209751,Starbucks,70872,2018-03-03 05:00:00+00
3209822,DunkinDonuts,974,2018-03-03 05:00:00+00
3209914,wendys,41718,2018-03-03 05:00:00+00
3210609,McDonalds,8628,2018-03-03 05:00:00+00
3211217,Dominos,87600,2018-03-03 05:00:00+00
3211412,burgerking,12176,2018-03-03 05:00:00+00
3211588,tacobell,16754,2018-03-03 05:00:00+00
3211594,sonicdrivein,25255,2018-03-03 05:00:00+00
3212196,KFC,16167,2018-03-03 05:00:00+00
3213841,PizzaHut,3493,2018-03-03 05:00:00+00
3213858,chipotle,37666,2018-03-03 05:00:00+00
3214074,PizzaHut,3572,2018-03-04 05:00:00+00
3214129,KFC,16755,2018-03-04 05:00:00+00
3214357,tacobell,15971,2018-03-04 05:00:00+00
3214405,wendys,37074,2018-03-04 05:00:00+00
3214941,Starbucks,71372,2018-03-04 05:00:00+00
3215033,McDonalds,9547,2018-03-04 05:00:00+00
3215090,Dominos,97316,2018-03-04 05:00:00+00
3215124,sonicdrivein,24190,2018-03-04 05:00:00+00
3215351,chipotle,34912,2018-03-04 05:00:00+00
3215604,DunkinDonuts,964,2018-03-04 05:00:00+00
3217099,burgerking,11639,2018-03-04 05:00:00+00
3218843,tacobell,15543,2018-03-05 05:00:00+00
3219119,DunkinDonuts,972,2018-03-05 05:00:00+00
3219446,burgerking,11126,2018-03-05 05:00:00+00
3219509,PizzaHut,3572,2018-03-05 05:00:00+00
3219690,chipotle,31586,2018-03-05 05:00:00+00
3220323,sonicdrivein,22203,2018-03-05 05:00:00+00
3220379,KFC,17128,2018-03-05 05:00:00+00
3220381,Dominos,104422,2018-03-05 05:00:00+00
3220530,McDonalds,9659,2018-03-05 05:00:00+00
3220744,Starbucks,68398,2018-03-05 05:00:00+00
3222729,wendys,34446,2018-03-05 05:00:00+00
3223665,tacobell,15424,2018-03-06 05:00:00+00
3224264,DunkinDonuts,942,2018-03-06 05:00:00+00
3224870,burgerking,15370,2018-03-06 05:00:00+00
3224952,PizzaHut,3696,2018-03-06 05:00:00+00
3225349,chipotle,23241,2018-03-06 05:00:00+00
3226688,sonicdrivein,19669,2018-03-06 05:00:00+00
3226712,KFC,17180,2018-03-06 05:00:00+00
3226769,Dominos,95022,2018-03-06 05:00:00+00
3226947,McDonalds,9960,2018-03-06 05:00:00+00
3227310,wendys,30668,2018-03-06 05:00:00+00
3227476,Starbucks,62741,2018-03-06 05:00:00+00
3228211,McDonalds,10148,2018-03-07 05:00:00+00
3228313,Dominos,86708,2018-03-07 05:00:00+00
3228347,tacobell,14748,2018-03-07 05:00:00+00
3228372,KFC,16487,2018-03-07 05:00:00+00
3228401,PizzaHut,4046,2018-03-07 05:00:00+00
3228740,wendys,28528,2018-03-07 05:00:00+00
3228874,Starbucks,55500,2018-03-07 05:00:00+00
3228910,sonicdrivein,30395,2018-03-07 05:00:00+00
3229037,DunkinDonuts,942,2018-03-07 05:00:00+00
3229421,burgerking,28160,2018-03-07 05:00:00+00
3231449,chipotle,19106,2018-03-07 05:00:00+00
3233741,chipotle,15863,2018-03-08 05:00:00+00
3233794,wendys,25954,2018-03-08 05:00:00+00
3233813,sonicdrivein,98009,2018-03-08 05:00:00+00
3233933,burgerking,35590,2018-03-08 05:00:00+00
3234500,KFC,15689,2018-03-08 05:00:00+00
3235421,Starbucks,53049,2018-03-08 05:00:00+00
3235569,tacobell,13496,2018-03-08 05:00:00+00
3235662,McDonalds,10054,2018-03-08 05:00:00+00
3235972,DunkinDonuts,982,2018-03-08 05:00:00+00
3236206,Dominos,78688,2018-03-08 05:00:00+00
3236278,PizzaHut,3961,2018-03-08 05:00:00+00
3237053,PizzaHut,4053,2018-03-09 05:00:00+00
3237288,chipotle,13254,2018-03-09 05:00:00+00
3238083,wendys,24448,2018-03-09 05:00:00+00
3238259,KFC,15219,2018-03-09 05:00:00+00
